R.1,R.2,R.3,score,rebuild
0.55,0.11,0.34,-0.33442000000000005,FALSE
0.54,0.12,0.34,-0.33108000000000004,FALSE
0.53,0.13,0.34,-0.32774000000000003,FALSE
0.52,0.14,0.34,-0.3244,FALSE
0.51,0.15,0.34,-0.32106,FALSE
0.5,0.16,0.34,-0.31772,FALSE
0.49,0.17,0.34,-0.31438,FALSE
0.48,0.18,0.34,-0.31104,FALSE
0.47,0.19,0.34,-0.30770000000000003,FALSE
0.46,0.2,0.34,-0.30436,FALSE
0.45,0.21,0.34,-0.30102,FALSE
0.44,0.22,0.34,-0.29768,FALSE
0.43,0.23,0.34,-0.29434,FALSE
0.42,0.24,0.34,-0.29100000000000004,FALSE
0.41,0.25,0.34,-0.28766,FALSE
0.4,0.26,0.34,-0.28432,FALSE
0.39,0.27,0.34,-0.28098,FALSE
0.38,0.28,0.34,-0.27764,FALSE
0.37,0.29,0.34,-0.2743,FALSE
0.36,0.3,0.34,-0.27096000000000003,FALSE
0.35,0.31,0.34,-0.26762,FALSE
0.34,0.32,0.34,-0.26428,FALSE
0.33,0.33,0.34,-0.26094,FALSE
0.32,0.34,0.34,-0.2576,FALSE
0.31,0.35,0.34,-0.25426000000000004,FALSE
0.3,0.36,0.34,-0.25092000000000003,FALSE
0.29,0.37,0.34,-0.24758000000000002,FALSE
0.28,0.38,0.34,-0.24424,FALSE
0.27,0.39,0.34,-0.2409,FALSE
0.26,0.4,0.34,-0.23756,FALSE
0.25,0.41,0.34,-0.23421999999999998,FALSE
0.24,0.42,0.34,-0.23087999999999997,FALSE
0.23,0.43,0.34,-0.22754000000000002,FALSE
0.22,0.44,0.34,-0.2242,FALSE
0.21,0.45,0.34,-0.22086,FALSE
0.2,0.46,0.34,-0.21752,FALSE
0.19,0.47,0.34,-0.21418000000000004,FALSE
0.18,0.48,0.34,-0.21084000000000003,FALSE
0.17,0.49,0.34,-0.20750000000000002,FALSE
0.16,0.5,0.34,-0.20416,FALSE
0.15,0.51,0.34,-0.20082,FALSE
0.14,0.52,0.34,-0.19748,FALSE
0.13,0.53,0.34,-0.19413999999999998,FALSE
0.12,0.54,0.34,-0.19079999999999997,FALSE
0.11,0.55,0.34,-0.18745999999999996,FALSE
0.1,0.56,0.34,-0.18411999999999995,FALSE
0.09,0.57,0.34,-0.18078000000000005,FALSE
0.08,0.58,0.34,-0.17744000000000004,FALSE
0.07,0.59,0.34,-0.17410000000000003,FALSE
0.06,0.6,0.34,-0.17076000000000002,FALSE
0.05,0.61,0.34,-0.16742,FALSE
0.04,0.62,0.34,-0.16408,FALSE
0.03,0.63,0.34,-0.16074,FALSE
0.02,0.64,0.34,-0.15739999999999998,FALSE
0.01,0.65,0.34,-0.15405999999999997,FALSE
0,0.66,0.34,-0.15071999999999997,FALSE
0.65,0,0.35,-0.3669,FALSE
0.64,0.01,0.35,-0.36356,FALSE
0.63,0.02,0.35,-0.36022000000000004,FALSE
0.62,0.03,0.35,-0.35688000000000003,FALSE
0.61,0.04,0.35,-0.35354,FALSE
0.6,0.05,0.35,-0.35020000000000007,FALSE
0.59,0.06,0.35,-0.34686000000000006,FALSE
0.58,0.07,0.35,-0.34352000000000005,FALSE
0.57,0.08,0.35,-0.34018000000000004,FALSE
0.56,0.09,0.35,-0.33684000000000003,FALSE
0.55,0.1,0.35,-0.3335,FALSE
0.54,0.11,0.35,-0.33016,FALSE
0.53,0.12,0.35,-0.32682,FALSE
0.52,0.13,0.35,-0.32348,FALSE
0.51,0.14,0.35,-0.32014000000000004,FALSE
0.5,0.15,0.35,-0.3168,FALSE
0.49,0.16,0.35,-0.31346,FALSE
0.48,0.17,0.35,-0.31012000000000006,FALSE
0.47,0.18,0.35,-0.30678000000000005,FALSE
0.46,0.19,0.35,-0.30344000000000004,FALSE
0.45,0.2,0.35,-0.30010000000000003,FALSE
0.44,0.21,0.35,-0.29676,FALSE
0.43,0.22,0.35,-0.29342,FALSE
0.42,0.23,0.35,-0.29008,FALSE
0.41,0.24,0.35,-0.28674000000000005,FALSE
0.4,0.25,0.35,-0.28340000000000004,FALSE
0.39,0.26,0.35,-0.28006000000000003,FALSE
0.38,0.27,0.35,-0.27672,FALSE
0.37,0.28,0.35,-0.27338,FALSE
0.36,0.29,0.35,-0.27004000000000006,FALSE
0.35,0.3,0.35,-0.26670000000000005,FALSE
0.34,0.31,0.35,-0.26336000000000004,FALSE
0.33,0.32,0.35,-0.26002000000000003,FALSE
0.32,0.33,0.35,-0.25668,FALSE
0.31,0.34,0.35,-0.25334,FALSE
0.3,0.35,0.35,-0.25,FALSE
0.29,0.36,0.35,-0.24666000000000005,FALSE
0.28,0.37,0.35,-0.24332000000000004,FALSE
0.27,0.38,0.35,-0.23998000000000003,FALSE
0.26,0.39,0.35,-0.23664000000000002,FALSE
0.25,0.4,0.35,-0.2333,FALSE
0.24,0.41,0.35,-0.22996000000000005,FALSE
0.23,0.42,0.35,-0.22662000000000004,FALSE
0.22,0.43,0.35,-0.22328000000000003,FALSE
0.21,0.44,0.35,-0.21994000000000002,FALSE
0.2,0.45,0.35,-0.21660000000000001,FALSE
0.19,0.46,0.35,-0.21326,FALSE
0.18,0.47,0.35,-0.20992,FALSE
0.17,0.48,0.35,-0.20658000000000004,FALSE
0.16,0.49,0.35,-0.20324000000000003,FALSE
0.15,0.5,0.35,-0.19990000000000002,FALSE
0.14,0.51,0.35,-0.19656,FALSE
0.13,0.52,0.35,-0.19322,FALSE
0.12,0.53,0.35,-0.18988000000000005,FALSE
0.11,0.54,0.35,-0.18654000000000004,FALSE
0.1,0.55,0.35,-0.18320000000000003,FALSE
0.09,0.56,0.35,-0.17986000000000002,FALSE
0.08,0.57,0.35,-0.17652,FALSE
0.07,0.58,0.35,-0.17318,FALSE
0.06,0.59,0.35,-0.16984,FALSE
0.05,0.6,0.35,-0.16650000000000004,FALSE
0.04,0.61,0.35,-0.16316000000000003,FALSE
0.03,0.62,0.35,-0.15982000000000002,FALSE
0.02,0.63,0.35,-0.15648,FALSE
0.01,0.64,0.35,-0.15314000000000005,FALSE
0,0.65,0.35,-0.14980000000000004,FALSE
0.64,0,0.36,-0.36264,FALSE
0.63,0.01,0.36,-0.3593,FALSE
0.62,0.02,0.36,-0.35596000000000005,FALSE
0.61,0.03,0.36,-0.35262000000000004,FALSE
0.6,0.04,0.36,-0.34928000000000003,FALSE
0.59,0.05,0.36,-0.34594,FALSE
0.58,0.06,0.36,-0.3426,FALSE
0.57,0.07,0.36,-0.33926,FALSE
0.56,0.08,0.36,-0.33592,FALSE
0.55,0.09,0.36,-0.33258,FALSE
0.54,0.1,0.36,-0.32924,FALSE
0.53,0.11,0.36,-0.3259,FALSE
0.52,0.12,0.36,-0.32256,FALSE
0.51,0.13,0.36,-0.31922,FALSE
0.5,0.14,0.36,-0.31588,FALSE
0.49,0.15,0.36,-0.31254000000000004,FALSE
0.48,0.16,0.36,-0.30920000000000003,FALSE
0.47,0.17,0.36,-0.30586,FALSE
0.46,0.18,0.36,-0.30252,FALSE
0.45,0.19,0.36,-0.29918,FALSE
0.44,0.2,0.36,-0.29584,FALSE
0.43,0.21,0.36,-0.2925,FALSE
0.42,0.22,0.36,-0.28916000000000003,FALSE
0.41,0.23,0.36,-0.28582,FALSE
0.4,0.24,0.36,-0.28248,FALSE
0.39,0.25,0.36,-0.27914,FALSE
0.38,0.26,0.36,-0.2758,FALSE
0.37,0.27,0.36,-0.27246000000000004,FALSE
0.36,0.28,0.36,-0.26912,FALSE
0.35,0.29,0.36,-0.26578,FALSE
0.34,0.3,0.36,-0.26244,FALSE
0.33,0.31,0.36,-0.2591,FALSE
0.32,0.32,0.36,-0.25576,FALSE
0.31,0.33,0.36,-0.25242,FALSE
0.3,0.34,0.36,-0.24908000000000002,FALSE
0.29,0.35,0.36,-0.24574000000000001,FALSE
0.28,0.36,0.36,-0.2424,FALSE
0.27,0.37,0.36,-0.23906,FALSE
0.26,0.38,0.36,-0.23572000000000004,FALSE
0.25,0.39,0.36,-0.23238000000000003,FALSE
0.24,0.4,0.36,-0.22904000000000002,FALSE
0.23,0.41,0.36,-0.2257,FALSE
0.22,0.42,0.36,-0.22236,FALSE
0.21,0.43,0.36,-0.21902,FALSE
0.2,0.44,0.36,-0.21567999999999998,FALSE
0.19,0.45,0.36,-0.21233999999999997,FALSE
0.18,0.46,0.36,-0.20899999999999996,FALSE
0.17,0.47,0.36,-0.20566,FALSE
0.16,0.48,0.36,-0.20232000000000006,FALSE
0.15,0.49,0.36,-0.19898000000000005,FALSE
0.14,0.5,0.36,-0.19564000000000004,FALSE
0.13,0.51,0.36,-0.19230000000000003,FALSE
0.12,0.52,0.36,-0.18896000000000002,FALSE
0.11,0.53,0.36,-0.18562,FALSE
0.1,0.54,0.36,-0.18228,FALSE
0.09,0.55,0.36,-0.17894,FALSE
0.08,0.56,0.36,-0.17559999999999998,FALSE
0.07,0.57,0.36,-0.17226000000000002,FALSE
0.06,0.58,0.36,-0.16892000000000001,FALSE
0.05,0.59,0.36,-0.16558,FALSE
0.04,0.6,0.36,-0.16224000000000005,FALSE
0.03,0.61,0.36,-0.15890000000000004,FALSE
0.02,0.62,0.36,-0.15556000000000003,FALSE
0.01,0.63,0.36,-0.15222000000000002,FALSE
0,0.64,0.36,-0.14888,FALSE
0.63,0,0.37,-0.35838000000000003,FALSE
0.62,0.01,0.37,-0.35504,FALSE
0.61,0.02,0.37,-0.3517,FALSE
0.6,0.03,0.37,-0.34836,FALSE
0.59,0.04,0.37,-0.34502,FALSE
0.58,0.05,0.37,-0.34168000000000004,FALSE
0.57,0.06,0.37,-0.33834000000000003,FALSE
0.56,0.07,0.37,-0.335,FALSE
0.55,0.08,0.37,-0.33166000000000007,FALSE
0.54,0.09,0.37,-0.32832000000000006,FALSE
0.53,0.1,0.37,-0.32498000000000005,FALSE
0.52,0.11,0.37,-0.32164000000000004,FALSE
0.51,0.12,0.37,-0.3183,FALSE
0.5,0.13,0.37,-0.31496,FALSE
0.49,0.14,0.37,-0.31162,FALSE
0.48,0.15,0.37,-0.30828,FALSE
0.47,0.16,0.37,-0.30494000000000004,FALSE
0.46,0.17,0.37,-0.30160000000000003,FALSE
0.45,0.18,0.37,-0.29826,FALSE
0.44,0.19,0.37,-0.29492,FALSE
0.43,0.2,0.37,-0.29158,FALSE
0.42,0.21,0.37,-0.28824000000000005,FALSE
0.41,0.22,0.37,-0.28490000000000004,FALSE
0.4,0.23,0.37,-0.28156000000000003,FALSE
0.39,0.24,0.37,-0.27822,FALSE
0.38,0.25,0.37,-0.27488,FALSE
0.37,0.26,0.37,-0.27154,FALSE
0.36,0.27,0.37,-0.2682,FALSE
0.35,0.28,0.37,-0.26486,FALSE
0.34,0.29,0.37,-0.26152000000000003,FALSE
0.33,0.3,0.37,-0.25818,FALSE
0.32,0.31,0.37,-0.25484,FALSE
0.31,0.32,0.37,-0.25150000000000006,FALSE
0.3,0.33,0.37,-0.24816000000000005,FALSE
0.29,0.34,0.37,-0.24482000000000004,FALSE
0.28,0.35,0.37,-0.24148000000000003,FALSE
0.27,0.36,0.37,-0.23814000000000002,FALSE
0.26,0.37,0.37,-0.2348,FALSE
0.25,0.38,0.37,-0.23146,FALSE
0.24,0.39,0.37,-0.22812,FALSE
0.23,0.4,0.37,-0.22477999999999998,FALSE
0.22,0.41,0.37,-0.22144000000000003,FALSE
0.21,0.42,0.37,-0.21810000000000002,FALSE
0.2,0.43,0.37,-0.21476000000000006,FALSE
0.19,0.44,0.37,-0.21142000000000005,FALSE
0.18,0.45,0.37,-0.20808000000000004,FALSE
0.17,0.46,0.37,-0.20474000000000003,FALSE
0.16,0.47,0.37,-0.20140000000000002,FALSE
0.15,0.48,0.37,-0.19806000000000001,FALSE
0.14,0.49,0.37,-0.19472,FALSE
0.13,0.5,0.37,-0.19138,FALSE
0.12,0.51,0.37,-0.18803999999999998,FALSE
0.11,0.52,0.37,-0.18469999999999998,FALSE
0.1,0.53,0.37,-0.18136000000000002,FALSE
0.09,0.54,0.37,-0.17802,FALSE
0.08,0.55,0.37,-0.17468,FALSE
0.07,0.56,0.37,-0.17134,FALSE
0.06,0.57,0.37,-0.16800000000000004,FALSE
0.05,0.58,0.37,-0.16466000000000003,FALSE
0.04,0.59,0.37,-0.16132000000000002,FALSE
0.03,0.6,0.37,-0.15798,FALSE
0.02,0.61,0.37,-0.15464,FALSE
0.01,0.62,0.37,-0.1513,FALSE
0,0.63,0.37,-0.14795999999999998,FALSE
0.62,0,0.38,-0.35412,FALSE
0.61,0.01,0.38,-0.35078,FALSE
0.6,0.02,0.38,-0.34744,FALSE
0.59,0.03,0.38,-0.3441,FALSE
0.58,0.04,0.38,-0.34076,FALSE
0.57,0.05,0.38,-0.33742000000000005,FALSE
0.56,0.06,0.38,-0.33408000000000004,FALSE
0.55,0.07,0.38,-0.33074000000000003,FALSE
0.54,0.08,0.38,-0.3274,FALSE
0.53,0.09,0.38,-0.32406,FALSE
0.52,0.1,0.38,-0.32072,FALSE
0.51,0.11,0.38,-0.31738,FALSE
0.5,0.12,0.38,-0.31404,FALSE
0.49,0.13,0.38,-0.3107,FALSE
0.48,0.14,0.38,-0.30736,FALSE
0.47,0.15,0.38,-0.30402,FALSE
0.46,0.16,0.38,-0.30068,FALSE
0.45,0.17,0.38,-0.29734000000000005,FALSE
0.44,0.18,0.38,-0.29400000000000004,FALSE
0.43,0.19,0.38,-0.29066000000000003,FALSE
0.42,0.2,0.38,-0.28732,FALSE
0.41,0.21,0.38,-0.28398,FALSE
0.4,0.22,0.38,-0.28064,FALSE
0.39,0.23,0.38,-0.2773,FALSE
0.38,0.24,0.38,-0.27396000000000004,FALSE
0.37,0.25,0.38,-0.27062,FALSE
0.36,0.26,0.38,-0.26728,FALSE
0.35,0.27,0.38,-0.26394,FALSE
0.34,0.28,0.38,-0.2606,FALSE
0.33,0.29,0.38,-0.25726000000000004,FALSE
0.32,0.3,0.38,-0.25392000000000003,FALSE
0.31,0.31,0.38,-0.25058,FALSE
0.3,0.32,0.38,-0.24724000000000002,FALSE
0.29,0.33,0.38,-0.2439,FALSE
0.28,0.34,0.38,-0.24056,FALSE
0.27,0.35,0.38,-0.23722,FALSE
0.26,0.36,0.38,-0.23388000000000003,FALSE
0.25,0.37,0.38,-0.23054000000000002,FALSE
0.24,0.38,0.38,-0.2272,FALSE
0.23,0.39,0.38,-0.22386,FALSE
0.22,0.4,0.38,-0.22052,FALSE
0.21,0.41,0.38,-0.21718000000000004,FALSE
0.2,0.42,0.38,-0.21384000000000003,FALSE
0.19,0.43,0.38,-0.21050000000000002,FALSE
0.18,0.44,0.38,-0.20716,FALSE
0.17,0.45,0.38,-0.20382,FALSE
0.16,0.46,0.38,-0.20048,FALSE
0.15,0.47,0.38,-0.19713999999999998,FALSE
0.14,0.48,0.38,-0.19380000000000003,FALSE
0.13,0.49,0.38,-0.19046000000000002,FALSE
0.12,0.5,0.38,-0.18712,FALSE
0.11,0.51,0.38,-0.18378,FALSE
0.1,0.52,0.38,-0.18044,FALSE
0.09,0.53,0.38,-0.17710000000000004,FALSE
0.08,0.54,0.38,-0.17376000000000003,FALSE
0.07,0.55,0.38,-0.17042000000000002,FALSE
0.06,0.56,0.38,-0.16708,FALSE
0.05,0.57,0.38,-0.16374,FALSE
0.04,0.58,0.38,-0.1604,FALSE
0.03,0.59,0.38,-0.15705999999999998,FALSE
0.02,0.6,0.38,-0.15372000000000002,FALSE
0.01,0.61,0.38,-0.15038,FALSE
0,0.62,0.38,-0.14704,FALSE
0.61,0,0.39,-0.34986,FALSE
0.6,0.01,0.39,-0.34652,FALSE
0.59,0.02,0.39,-0.34318000000000004,FALSE
0.58,0.03,0.39,-0.33984000000000003,FALSE
0.57,0.04,0.39,-0.3365,FALSE
0.56,0.05,0.39,-0.33316,FALSE
0.55,0.06,0.39,-0.32982,FALSE
0.54,0.07,0.39,-0.32648,FALSE
0.53,0.08,0.39,-0.32314,FALSE
0.52,0.09,0.39,-0.3198,FALSE
0.51,0.1,0.39,-0.31645999999999996,FALSE
0.5,0.11,0.39,-0.31312,FALSE
0.49,0.12,0.39,-0.30978,FALSE
0.48,0.13,0.39,-0.30644,FALSE
0.47,0.14,0.39,-0.3031,FALSE
0.46,0.15,0.39,-0.29976,FALSE
0.45,0.16,0.39,-0.29642,FALSE
0.44,0.17,0.39,-0.29308,FALSE
0.43,0.18,0.39,-0.28974,FALSE
0.42,0.19,0.39,-0.2864,FALSE
0.41,0.2,0.39,-0.28306,FALSE
0.4,0.21,0.39,-0.27971999999999997,FALSE
0.39,0.22,0.39,-0.27638,FALSE
0.38,0.23,0.39,-0.27304,FALSE
0.37,0.24,0.39,-0.2697,FALSE
0.36,0.25,0.39,-0.26636,FALSE
0.35,0.26,0.39,-0.26302,FALSE
0.34,0.27,0.39,-0.25968,FALSE
0.33,0.28,0.39,-0.25634,FALSE
0.32,0.29,0.39,-0.253,FALSE
0.31,0.3,0.39,-0.24966,FALSE
0.3,0.31,0.39,-0.24631999999999998,FALSE
0.29,0.32,0.39,-0.24297999999999997,FALSE
0.28,0.33,0.39,-0.23963999999999996,FALSE
0.27,0.34,0.39,-0.2363,FALSE
0.26,0.35,0.39,-0.23296,FALSE
0.25,0.36,0.39,-0.22962,FALSE
0.24,0.37,0.39,-0.22627999999999998,FALSE
0.23,0.38,0.39,-0.22294000000000003,FALSE
0.22,0.39,0.39,-0.21960000000000002,FALSE
0.21,0.4,0.39,-0.21626,FALSE
0.2,0.41,0.39,-0.21292,FALSE
0.19,0.42,0.39,-0.20958,FALSE
0.18,0.43,0.39,-0.20623999999999998,FALSE
0.17,0.44,0.39,-0.20289999999999997,FALSE
0.16,0.45,0.39,-0.19955999999999996,FALSE
0.15,0.46,0.39,-0.19621999999999995,FALSE
0.14,0.47,0.39,-0.19288,FALSE
0.13,0.48,0.39,-0.18954000000000004,FALSE
0.12,0.49,0.39,-0.18620000000000003,FALSE
0.11,0.5,0.39,-0.18286000000000002,FALSE
0.1,0.51,0.39,-0.17952,FALSE
0.09,0.52,0.39,-0.17618,FALSE
0.08,0.53,0.39,-0.17284,FALSE
0.07,0.54,0.39,-0.16949999999999998,FALSE
0.06,0.55,0.39,-0.16615999999999997,FALSE
0.05,0.56,0.39,-0.16281999999999996,FALSE
0.04,0.57,0.39,-0.15948,FALSE
0.03,0.58,0.39,-0.15614,FALSE
0.02,0.59,0.39,-0.1528,FALSE
0.01,0.6,0.39,-0.14946000000000004,FALSE
0,0.61,0.39,-0.14612000000000003,FALSE
0.6,0,0.4,-0.3456,FALSE
0.59,0.01,0.4,-0.34226,FALSE
0.58,0.02,0.4,-0.33892,FALSE
0.57,0.03,0.4,-0.33558,FALSE
0.56,0.04,0.4,-0.33224,FALSE
0.55,0.05,0.4,-0.3289,FALSE
0.54,0.06,0.4,-0.32556,FALSE
0.53,0.07,0.4,-0.32222,FALSE
0.52,0.08,0.4,-0.31888000000000005,FALSE
0.51,0.09,0.4,-0.31554000000000004,FALSE
0.5,0.1,0.4,-0.31220000000000003,FALSE
0.49,0.11,0.4,-0.30886,FALSE
0.48,0.12,0.4,-0.30552,FALSE
0.47,0.13,0.4,-0.30218,FALSE
0.46,0.14,0.4,-0.29884,FALSE
0.45,0.15,0.4,-0.2955,FALSE
0.44,0.16,0.4,-0.29216000000000003,FALSE
0.43,0.17,0.4,-0.28882,FALSE
0.42,0.18,0.4,-0.28548,FALSE
0.41,0.19,0.4,-0.28214,FALSE
0.4,0.2,0.4,-0.2788,FALSE
0.39,0.21,0.4,-0.27546000000000004,FALSE
0.38,0.22,0.4,-0.27212000000000003,FALSE
0.37,0.23,0.4,-0.26878,FALSE
0.36,0.24,0.4,-0.26544,FALSE
0.35,0.25,0.4,-0.2621,FALSE
0.34,0.26,0.4,-0.25876,FALSE
0.33,0.27,0.4,-0.25542,FALSE
0.32,0.28,0.4,-0.25207999999999997,FALSE
0.31,0.29,0.4,-0.24874000000000002,FALSE
0.3,0.3,0.4,-0.2454,FALSE
0.29,0.31,0.4,-0.24206,FALSE
0.28,0.32,0.4,-0.23872000000000004,FALSE
0.27,0.33,0.4,-0.23538000000000003,FALSE
0.26,0.34,0.4,-0.23204000000000002,FALSE
0.25,0.35,0.4,-0.22870000000000001,FALSE
0.24,0.36,0.4,-0.22536,FALSE
0.23,0.37,0.4,-0.22202,FALSE
0.22,0.38,0.4,-0.21867999999999999,FALSE
0.21,0.39,0.4,-0.21533999999999998,FALSE
0.2,0.4,0.4,-0.21199999999999997,FALSE
0.19,0.41,0.4,-0.20866,FALSE
0.18,0.42,0.4,-0.20532,FALSE
0.17,0.43,0.4,-0.20198000000000005,FALSE
0.16,0.44,0.4,-0.19864000000000004,FALSE
0.15,0.45,0.4,-0.19530000000000003,FALSE
0.14,0.46,0.4,-0.19196000000000002,FALSE
0.13,0.47,0.4,-0.18862,FALSE
0.12,0.48,0.4,-0.18528,FALSE
0.11,0.49,0.4,-0.18194,FALSE
0.1,0.5,0.4,-0.17859999999999998,FALSE
0.09,0.51,0.4,-0.17525999999999997,FALSE
0.08,0.52,0.4,-0.17191999999999996,FALSE
0.07,0.53,0.4,-0.16858,FALSE
0.06,0.54,0.4,-0.16524,FALSE
0.05,0.55,0.4,-0.1619,FALSE
0.04,0.56,0.4,-0.15855999999999998,FALSE
0.03,0.57,0.4,-0.15522000000000002,FALSE
0.02,0.58,0.4,-0.15188000000000001,FALSE
0.01,0.59,0.4,-0.14854,FALSE
0,0.6,0.4,-0.1452,FALSE
0.59,0,0.41,-0.34134000000000003,FALSE
0.58,0.01,0.41,-0.338,FALSE
0.57,0.02,0.41,-0.33466000000000007,FALSE
0.56,0.03,0.41,-0.33132000000000006,FALSE
0.55,0.04,0.41,-0.32798000000000005,FALSE
0.54,0.05,0.41,-0.32464000000000004,FALSE
0.53,0.06,0.41,-0.32130000000000003,FALSE
0.52,0.07,0.41,-0.31796,FALSE
0.51,0.08,0.41,-0.31462,FALSE
0.5,0.09,0.41,-0.31128,FALSE
0.49,0.1,0.41,-0.30794,FALSE
0.48,0.11,0.41,-0.30460000000000004,FALSE
0.47,0.12,0.41,-0.30126000000000003,FALSE
0.46,0.13,0.41,-0.29792,FALSE
0.45,0.14,0.41,-0.29458,FALSE
0.44,0.15,0.41,-0.29124000000000005,FALSE
0.43,0.16,0.41,-0.28790000000000004,FALSE
0.42,0.17,0.41,-0.28456000000000004,FALSE
0.41,0.18,0.41,-0.28122,FALSE
0.4,0.19,0.41,-0.27788,FALSE
0.39,0.2,0.41,-0.27454,FALSE
0.38,0.21,0.41,-0.2712,FALSE
0.37,0.22,0.41,-0.26786000000000004,FALSE
0.36,0.23,0.41,-0.26452000000000003,FALSE
0.35,0.24,0.41,-0.26118,FALSE
0.34,0.25,0.41,-0.25784,FALSE
0.33,0.26,0.41,-0.2545,FALSE
0.32,0.27,0.41,-0.25116000000000005,FALSE
0.31,0.28,0.41,-0.24782000000000004,FALSE
0.3,0.29,0.41,-0.24448000000000003,FALSE
0.29,0.3,0.41,-0.24114000000000002,FALSE
0.28,0.31,0.41,-0.2378,FALSE
0.27,0.32,0.41,-0.23446,FALSE
0.26,0.33,0.41,-0.23112,FALSE
0.25,0.34,0.41,-0.22778000000000004,FALSE
0.24,0.35,0.41,-0.22444000000000003,FALSE
0.23,0.36,0.41,-0.22110000000000002,FALSE
0.22,0.37,0.41,-0.21776,FALSE
0.21,0.38,0.41,-0.21442000000000005,FALSE
0.2,0.39,0.41,-0.21108000000000005,FALSE
0.19,0.4,0.41,-0.20774000000000004,FALSE
0.18,0.41,0.41,-0.20440000000000003,FALSE
0.17,0.42,0.41,-0.20106000000000002,FALSE
0.16,0.43,0.41,-0.19772,FALSE
0.15,0.44,0.41,-0.19438,FALSE
0.14,0.45,0.41,-0.19104,FALSE
0.13,0.46,0.41,-0.18769999999999998,FALSE
0.12,0.47,0.41,-0.18436000000000002,FALSE
0.11,0.48,0.41,-0.18102000000000007,FALSE
0.1,0.49,0.41,-0.17768000000000006,FALSE
0.09,0.5,0.41,-0.17434000000000005,FALSE
0.08,0.51,0.41,-0.17100000000000004,FALSE
0.07,0.52,0.41,-0.16766000000000003,FALSE
0.06,0.53,0.41,-0.16432000000000002,FALSE
0.05,0.54,0.41,-0.16098,FALSE
0.04,0.55,0.41,-0.15764,FALSE
0.03,0.56,0.41,-0.1543,FALSE
0.02,0.57,0.41,-0.15096000000000004,FALSE
0.01,0.58,0.41,-0.14762000000000003,FALSE
0,0.59,0.41,-0.14428000000000002,FALSE
0.58,0,0.42,-0.33708000000000005,FALSE
0.57,0.01,0.42,-0.33374000000000004,FALSE
0.56,0.02,0.42,-0.3304,FALSE
0.55,0.03,0.42,-0.32706,FALSE
0.54,0.04,0.42,-0.32372,FALSE
0.53,0.05,0.42,-0.32038,FALSE
0.52,0.06,0.42,-0.31704,FALSE
0.51,0.07,0.42,-0.3137,FALSE
0.5,0.08,0.42,-0.31036,FALSE
0.49,0.09,0.42,-0.30702,FALSE
0.48,0.1,0.42,-0.30368,FALSE
0.47,0.11,0.42,-0.30034000000000005,FALSE
0.46,0.12,0.42,-0.29700000000000004,FALSE
0.45,0.13,0.42,-0.29366000000000003,FALSE
0.44,0.14,0.42,-0.29032,FALSE
0.43,0.15,0.42,-0.28698,FALSE
0.42,0.16,0.42,-0.28364,FALSE
0.41,0.17,0.42,-0.2803,FALSE
0.4,0.18,0.42,-0.27696,FALSE
0.39,0.19,0.42,-0.27362000000000003,FALSE
0.38,0.2,0.42,-0.27028,FALSE
0.37,0.21,0.42,-0.26694,FALSE
0.36,0.22,0.42,-0.2636,FALSE
0.35,0.23,0.42,-0.26026,FALSE
0.34,0.24,0.42,-0.25692000000000004,FALSE
0.33,0.25,0.42,-0.25358,FALSE
0.32,0.26,0.42,-0.25024,FALSE
0.31,0.27,0.42,-0.2469,FALSE
0.3,0.28,0.42,-0.24356,FALSE
0.29,0.29,0.42,-0.24022,FALSE
0.28,0.3,0.42,-0.23688000000000003,FALSE
0.27,0.31,0.42,-0.23354000000000003,FALSE
0.26,0.32,0.42,-0.23020000000000002,FALSE
0.25,0.33,0.42,-0.22686,FALSE
0.24,0.34,0.42,-0.22352,FALSE
0.23,0.35,0.42,-0.22018000000000004,FALSE
0.22,0.36,0.42,-0.21684000000000003,FALSE
0.21,0.37,0.42,-0.21350000000000002,FALSE
0.2,0.38,0.42,-0.21016,FALSE
0.19,0.39,0.42,-0.20682,FALSE
0.18,0.4,0.42,-0.20348,FALSE
0.17,0.41,0.42,-0.20013999999999998,FALSE
0.16,0.42,0.42,-0.19679999999999997,FALSE
0.15,0.43,0.42,-0.19346000000000002,FALSE
0.14,0.44,0.42,-0.19012,FALSE
0.13,0.45,0.42,-0.18678,FALSE
0.12,0.46,0.42,-0.18344,FALSE
0.11,0.47,0.42,-0.18010000000000004,FALSE
0.1,0.48,0.42,-0.17676000000000003,FALSE
0.09,0.49,0.42,-0.17342000000000002,FALSE
0.08,0.5,0.42,-0.17008,FALSE
0.07,0.51,0.42,-0.16674,FALSE
0.06,0.52,0.42,-0.1634,FALSE
0.05,0.53,0.42,-0.16005999999999998,FALSE
0.04,0.54,0.42,-0.15671999999999997,FALSE
0.03,0.55,0.42,-0.15337999999999996,FALSE
0.02,0.56,0.42,-0.15003999999999995,FALSE
0.01,0.57,0.42,-0.14670000000000005,FALSE
0,0.58,0.42,-0.14336000000000004,FALSE
0.57,0,0.43,-0.33282,FALSE
0.56,0.01,0.43,-0.32948,FALSE
0.55,0.02,0.43,-0.32614000000000004,FALSE
0.54,0.03,0.43,-0.32280000000000003,FALSE
0.53,0.04,0.43,-0.31946,FALSE
0.52,0.05,0.43,-0.31612000000000007,FALSE
0.51,0.06,0.43,-0.31278000000000006,FALSE
